tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2018-0308,Munich,Clay,32,A,20180430,293,100644,1.0,,Alexander Zverev,R,198.0,GER,21.0266940452,105870,,WC,Yannick Hanfmann,U,,GER,26.4613278576,6-7(12) 6-4 6-2,3,R16,129.0,8.0,2.0,91.0,67.0,47.0,15.0,15.0,0.0,2.0,3.0,2.0,117.0,82.0,48.0,19.0,15.0,8.0,13.0,3.0,5195.0,118.0,465.0
2018-0308,Munich,Clay,32,A,20180430,294,104259,6.0,,Philipp Kohlschreiber,R,178.0,GER,34.5379876797,105138,2.0,,Roberto Bautista Agut,R,183.0,ESP,30.0424366872,6-4 6-4,3,QF,77.0,4.0,1.0,52.0,34.0,27.0,12.0,10.0,0.0,1.0,3.0,3.0,55.0,37.0,25.0,9.0,10.0,1.0,4.0,34.0,1320.0,14.0,2175.0
2018-0308,Munich,Clay,32,A,20180430,295,109739,,,Maximilian Marterer,L,,GER,22.8747433265,105916,,,Marton Fucsovics,R,,HUN,26.2231348392,6-3 6-4,3,QF,73.0,0.0,1.0,63.0,36.0,26.0,16.0,10.0,6.0,7.0,2.0,2.0,48.0,23.0,14.0,16.0,9.0,3.0,6.0,73.0,739.0,61.0,856.0
2018-0308,Munich,Clay,32,A,20180430,296,111202,4.0,,Hyeon Chung,R,,KOR,21.9466119097,105373,,Q,Martin Klizan,L,190.0,SVK,28.8021902806,6-3 6-4,3,QF,79.0,2.0,1.0,44.0,28.0,23.0,11.0,9.0,0.0,1.0,4.0,4.0,71.0,39.0,23.0,16.0,10.0,5.0,9.0,22.0,1817.0,122.0,451.0
2018-0308,Munich,Clay,32,A,20180430,297,100644,1.0,,Alexander Zverev,R,198.0,GER,21.0266940452,105526,,,Jan Lennard Struff,R,,GER,28.0136892539,6-3 6-2,3,QF,62.0,7.0,1.0,51.0,39.0,28.0,7.0,9.0,0.0,1.0,5.0,3.0,58.0,35.0,25.0,4.0,8.0,4.0,8.0,3.0,5195.0,62.0,855.0
2018-0308,Munich,Clay,32,A,20180430,298,104259,6.0,,Philipp Kohlschreiber,R,178.0,GER,34.5379876797,109739,,,Maximilian Marterer,L,,GER,22.8747433265,6-2 6-4,3,SF,65.0,1.0,0.0,45.0,32.0,24.0,11.0,9.0,1.0,2.0,2.0,1.0,50.0,34.0,15.0,11.0,9.0,2.0,6.0,34.0,1320.0,73.0,739.0
2018-0308,Munich,Clay,32,A,20180430,299,100644,1.0,,Alexander Zverev,R,198.0,GER,21.0266940452,111202,4.0,,Hyeon Chung,R,,KOR,21.9466119097,7-5 6-2,3,SF,91.0,8.0,4.0,67.0,42.0,27.0,14.0,10.0,3.0,5.0,0.0,4.0,65.0,39.0,20.0,12.0,10.0,6.0,11.0,3.0,5195.0,22.0,1817.0
2018-0308,Munich,Clay,32,A,20180430,300,100644,1.0,,Alexander Zverev,R,198.0,GER,21.0266940452,104259,6.0,,Philipp Kohlschreiber,R,178.0,GER,34.5379876797,6-3 6-3,3,F,71.0,4.0,0.0,51.0,41.0,28.0,8.0,9.0,2.0,3.0,2.0,1.0,54.0,37.0,23.0,8.0,9.0,2.0,6.0,3.0,5195.0,34.0,1320.0
2018-M021,Madrid Masters,Clay,64,M,20180507,239,105539,,Q,Evgeny Donskoy,R,185.0,RUS,27.9945242984,126774,,WC,Stefanos Tsitsipas,R,,GRE,19.7344284736,5-7 6-4 7-6(3),3,R64,161.0,4.0,1.0,134.0,89.0,64.0,24.0,17.0,19.0,20.0,12.0,5.0,110.0,63.0,50.0,27.0,17.0,9.0,10.0,90.0,673.0,40.0,1179.0
2018-M021,Madrid Masters,Clay,64,M,20180507,240,104269,,,Fernando Verdasco,L,188.0,ESP,34.4750171116,103893,,,Paolo Lorenzi,R,183.0,ITA,36.3915126626,7-5 6-4,3,R64,84.0,5.0,2.0,56.0,43.0,35.0,8.0,11.0,1.0,2.0,0.0,0.0,65.0,40.0,25.0,14.0,11.0,3.0,6.0,37.0,1280.0,72.0,770.0
2018-M021,Madrid Masters,Clay,64,M,20180507,241,104919,,,Leonardo Mayer,R,188.0,ARG,30.9787816564,104926,16.0,,Fabio Fognini,R,178.0,ITA,30.9541409993,6-3 6-4,3,R64,85.0,4.0,5.0,78.0,48.0,32.0,16.0,10.0,9.0,10.0,1.0,1.0,44.0,20.0,14.0,15.0,9.0,0.0,3.0,45.0,1086.0,19.0,1840.0
2018-M021,Madrid Masters,Clay,64,M,20180507,242,104655,,,Pablo Cuevas,R,180.0,URU,32.3449691992,106058,12.0,,Jack Sock,R,185.0,USA,25.6153319644,6-7(5) 6-4 6-0,3,R64,147.0,8.0,1.0,78.0,55.0,45.0,16.0,14.0,1.0,1.0,10.0,5.0,103.0,64.0,49.0,12.0,14.0,7.0,11.0,47.0,1060.0,15.0,2155.0
2018-M021,Madrid Masters,Clay,64,M,20180507,243,105077,,,Albert Ramos,L,188.0,ESP,30.302532512,105376,,,Peter Gojowczyk,R,185.0,GER,28.810403833,5-7 6-2 7-5,3,R64,151.0,7.0,6.0,120.0,77.0,50.0,20.0,16.0,9.0,13.0,5.0,4.0,99.0,56.0,40.0,16.0,16.0,1.0,7.0,42.0,1145.0,52.0,979.0
2018-M021,Madrid Masters,Clay,64,M,20180507,244,105992,,,Ryan Harrison,R,183.0,USA,25.9986310746,104198,,WC,Guillermo Garcia Lopez,R,188.0,ESP,34.9240246407,6-4 7-6(7),3,R64,92.0,9.0,1.0,75.0,51.0,37.0,14.0,11.0,0.0,2.0,2.0,1.0,68.0,42.0,31.0,13.0,11.0,2.0,5.0,59.0,920.0,69.0,819.0
2018-M021,Madrid Masters,Clay,64,M,20180507,247,105683,,,Milos Raonic,R,196.0,CAN,27.3593429158,106044,,Q,Nicolas Kicker,R,,ARG,25.7221081451,6-3 6-2,3,R64,74.0,17.0,1.0,51.0,37.0,32.0,7.0,9.0,1.0,1.0,2.0,3.0,74.0,55.0,33.0,8.0,8.0,8.0,11.0,24.0,1705.0,94.0,664.0
2018-M021,Madrid Masters,Clay,64,M,20180507,248,133430,,,Denis Shapovalov,L,,CAN,19.06091718,105815,,,Tennys Sandgren,R,,USA,26.7926078029,6-1 6-4,3,R64,54.0,3.0,0.0,42.0,26.0,23.0,13.0,9.0,0.0,0.0,3.0,2.0,44.0,33.0,22.0,4.0,8.0,2.0,5.0,43.0,1128.0,58.0,928.0
2018-M021,Madrid Masters,Clay,64,M,20180507,249,105332,,,Benoit Paire,R,196.0,FRA,28.9965776865,106298,15.0,,Lucas Pouille,R,185.0,FRA,24.1998631075,6-2 6-3,3,R64,80.0,4.0,3.0,71.0,47.0,37.0,9.0,9.0,8.0,9.0,2.0,3.0,65.0,40.0,22.0,11.0,8.0,4.0,8.0,50.0,1020.0,18.0,1995.0
2018-M021,Madrid Masters,Clay,64,M,20180507,250,104925,10.0,,Novak Djokovic,R,188.0,SRB,30.9596167009,105453,,,Kei Nishikori,R,178.0,JPN,28.3531827515,7-5 6-4,3,R64,119.0,6.0,5.0,73.0,46.0,33.0,13.0,11.0,5.0,6.0,1.0,1.0,84.0,49.0,34.0,15.0,11.0,4.0,7.0,12.0,2220.0,20.0,1835.0
2018-M021,Madrid Masters,Clay,64,M,20180507,251,106378,,,Kyle Edmund,R,,GBR,23.3264887064,106421,,,Daniil Medvedev,R,,RUS,22.2340862423,6-4 6-0,3,R64,77.0,2.0,2.0,66.0,41.0,27.0,15.0,8.0,7.0,7.0,3.0,5.0,52.0,30.0,17.0,9.0,8.0,3.0,7.0,22.0,1757.0,51.0,1019.0
2018-M021,Madrid Masters,Clay,64,M,20180507,252,104898,,,Robin Haase,R,190.0,NED,31.0855578371,111202,,,Hyeon Chung,R,,KOR,21.9657768652,6-2 6-0,3,R64,53.0,1.0,0.0,37.0,24.0,17.0,9.0,7.0,0.0,1.0,1.0,5.0,48.0,25.0,11.0,6.0,7.0,7.0,13.0,44.0,1120.0,21.0,1817.0
2018-M021,Madrid Masters,Clay,64,M,20180507,255,105062,,Q,Mikhail Kukushkin,R,183.0,KAZ,30.3627652293,106148,,WC,Roberto Carballes Baena,R,,ESP,25.1225188227,6-3 6-2,3,R64,67.0,2.0,0.0,54.0,36.0,23.0,11.0,9.0,3.0,5.0,2.0,1.0,44.0,34.0,19.0,2.0,8.0,1.0,6.0,96.0,634.0,73.0,750.0
2018-M021,Madrid Masters,Clay,64,M,20180507,256,104259,,,Philipp Kohlschreiber,R,178.0,GER,34.5571526352,105216,,,Yuichi Sugita,R,173.0,JPN,29.6317590691,6-4 6-3,3,R64,68.0,4.0,0.0,40.0,29.0,25.0,11.0,9.0,0.0,0.0,2.0,3.0,65.0,38.0,29.0,11.0,10.0,8.0,11.0,28.0,1450.0,46.0,1070.0
2018-M021,Madrid Masters,Clay,64,M,20180507,257,105138,11.0,,Roberto Bautista Agut,R,183.0,ESP,30.0616016427,111577,,,Jared Donaldson,R,,USA,21.5742642026,6-7(3) 6-4 6-4,3,R64,149.0,7.0,3.0,111.0,70.0,50.0,19.0,16.0,4.0,7.0,5.0,2.0,98.0,53.0,33.0,26.0,16.0,2.0,7.0,14.0,2175.0,53.0,977.0
2018-M021,Madrid Masters,Clay,64,M,20180507,258,104755,,,Richard Gasquet,R,185.0,FRA,31.8850102669,104607,14.0,,Tomas Berdych,R,196.0,CZE,32.6351813826,6-4 6-2,3,R64,76.0,2.0,1.0,45.0,24.0,20.0,16.0,9.0,0.0,0.0,2.0,0.0,58.0,35.0,19.0,14.0,9.0,3.0,6.0,29.0,1430.0,17.0,2060.0
2018-M021,Madrid Masters,Clay,64,M,20180507,259,105583,,Q,Dusan Lajovic,R,180.0,SRB,27.8521560575,111575,,,Karen Khachanov,R,,RUS,21.9603011636,6-3 6-2,3,R64,60.0,1.0,1.0,47.0,38.0,30.0,3.0,9.0,3.0,4.0,5.0,0.0,44.0,27.0,15.0,8.0,8.0,1.0,5.0,95.0,639.0,38.0,1255.0
2018-M021,Madrid Masters,Clay,64,M,20180507,260,106000,,,Damir Dzumhur,R,172.0,BIH,25.9630390144,103898,,,Julien Benneteau,R,185.0,FRA,36.3778234086,6-4 6-2,3,R64,66.0,3.0,0.0,49.0,33.0,26.0,7.0,9.0,0.0,1.0,0.0,3.0,57.0,30.0,19.0,12.0,9.0,4.0,8.0,32.0,1415.0,60.0,901.0
2018-M021,Madrid Masters,Clay,64,M,20180507,263,105643,,Q,Federico Delbonis,L,190.0,ARG,27.5865845311,104999,,,Mischa Zverev,L,190.0,GER,30.7077344285,6-1 2-6 7-6(6),3,R64,122.0,6.0,6.0,84.0,48.0,35.0,21.0,14.0,4.0,7.0,9.0,0.0,91.0,63.0,38.0,18.0,13.0,3.0,6.0,78.0,730.0,54.0,977.0
2018-M021,Madrid Masters,Clay,64,M,20180507,264,105526,,,Jan Lennard Struff,R,,GER,28.0328542094,105657,,Q,Marius Copil,R,193.0,ROU,27.5537303217,6-4 6-4,3,R64,66.0,4.0,3.0,54.0,31.0,27.0,16.0,10.0,1.0,1.0,7.0,3.0,72.0,42.0,28.0,16.0,10.0,3.0,5.0,65.0,855.0,92.0,672.0
2018-M021,Madrid Masters,Clay,64,M,20180507,265,106432,,,Borna Coric,R,,CRO,21.4757015743,105807,9.0,,Pablo Carreno Busta,R,188.0,ESP,26.8199863107,6-4 6-2,3,R64,81.0,12.0,1.0,50.0,35.0,27.0,12.0,9.0,2.0,2.0,2.0,2.0,65.0,41.0,25.0,12.0,9.0,8.0,11.0,35.0,1296.0,11.0,2280.0
2018-M021,Madrid Masters,Clay,64,M,20180507,266,106043,13.0,,Diego Schwartzman,R,170.0,ARG,25.7221081451,105173,,,Adrian Mannarino,L,183.0,FRA,29.8535249829,6-1 6-3,3,R64,68.0,1.0,1.0,45.0,22.0,21.0,14.0,8.0,1.0,1.0,0.0,0.0,51.0,36.0,21.0,7.0,8.0,3.0,7.0,16.0,2085.0,27.0,1585.0
2018-M021,Madrid Masters,Clay,64,M,20180507,267,103852,,,Feliciano Lopez,L,188.0,ESP,36.6269678303,104665,,WC,Pablo Andujar,R,180.0,ESP,32.2847364819,7-6(4) 6-3,3,R64,100.0,12.0,3.0,75.0,48.0,38.0,10.0,11.0,3.0,5.0,2.0,1.0,76.0,55.0,35.0,8.0,10.0,3.0,6.0,30.0,1420.0,134.0,425.0
2018-M021,Madrid Masters,Clay,64,M,20180507,268,104792,,,Gael Monfils,R,193.0,FRA,31.6796714579,105932,,Q,Nikoloz Basilashvili,R,185.0,GEO,26.2012320329,6-2 3-6 6-3,3,R64,99.0,9.0,4.0,93.0,71.0,47.0,11.0,13.0,8.0,10.0,2.0,5.0,77.0,50.0,31.0,15.0,13.0,0.0,4.0,41.0,1175.0,77.0,732.0
2018-M021,Madrid Masters,Clay,64,M,20180507,270,100644,2.0,,Alexander Zverev,R,198.0,GER,21.0458590007,105539,,Q,Evgeny Donskoy,R,185.0,RUS,27.9945242984,6-2 7-5,3,R32,75.0,4.0,0.0,51.0,34.0,29.0,12.0,10.0,0.0,0.0,1.0,0.0,68.0,48.0,32.0,6.0,10.0,6.0,9.0,3.0,5195.0,90.0,673.0
2018-M021,Madrid Masters,Clay,64,M,20180507,271,104919,,,Leonardo Mayer,R,188.0,ARG,30.9787816564,104269,,,Fernando Verdasco,L,188.0,ESP,34.4750171116,6-2 6-1,3,R32,70.0,3.0,2.0,47.0,29.0,20.0,15.0,8.0,3.0,3.0,3.0,2.0,51.0,40.0,22.0,5.0,7.0,6.0,10.0,45.0,1086.0,37.0,1280.0
2018-M021,Madrid Masters,Clay,64,M,20180507,272,104655,,,Pablo Cuevas,R,180.0,URU,32.3449691992,105077,,,Albert Ramos,L,188.0,ESP,30.302532512,6-1 6-7(2) 6-2,3,R32,119.0,15.0,0.0,67.0,46.0,41.0,17.0,14.0,0.0,0.0,4.0,1.0,85.0,56.0,34.0,18.0,13.0,6.0,10.0,47.0,1060.0,42.0,1145.0
2018-M021,Madrid Masters,Clay,64,M,20180507,273,104545,7.0,,John Isner,R,206.0,USA,33.029431896,105992,,,Ryan Harrison,R,183.0,USA,25.9986310746,7-6(1) 7-6(7),3,R32,91.0,22.0,2.0,77.0,51.0,45.0,15.0,12.0,0.0,0.0,9.0,3.0,74.0,50.0,40.0,15.0,12.0,0.0,0.0,9.0,3125.0,59.0,920.0
2018-M021,Madrid Masters,Clay,64,M,20180507,274,105683,,,Milos Raonic,R,196.0,CAN,27.3593429158,105777,3.0,,Grigor Dimitrov,R,188.0,BUL,26.9760438056,7-5 3-6 6-3,3,R32,119.0,12.0,2.0,78.0,53.0,41.0,17.0,15.0,1.0,2.0,6.0,5.0,89.0,57.0,45.0,16.0,15.0,7.0,9.0,24.0,1705.0,4.0,4950.0
2018-M021,Madrid Masters,Clay,64,M,20180507,275,133430,,,Denis Shapovalov,L,,CAN,19.06091718,105332,,,Benoit Paire,R,196.0,FRA,28.9965776865,7-6(5) 4-6 6-4,3,R32,129.0,8.0,6.0,102.0,57.0,43.0,24.0,16.0,6.0,9.0,8.0,7.0,98.0,54.0,43.0,21.0,16.0,4.0,7.0,43.0,1128.0,50.0,1020.0
2018-M021,Madrid Masters,Clay,64,M,20180507,276,106378,,,Kyle Edmund,R,,GBR,23.3264887064,104925,10.0,,Novak Djokovic,R,188.0,SRB,30.9596167009,6-3 2-6 6-3,3,R32,102.0,5.0,2.0,71.0,45.0,31.0,14.0,13.0,4.0,7.0,2.0,2.0,67.0,48.0,33.0,9.0,13.0,1.0,5.0,22.0,1757.0,12.0,2220.0
2018-M021,Madrid Masters,Clay,64,M,20180507,277,105676,8.0,,David Goffin,R,163.0,BEL,27.4140999316,104898,,,Robin Haase,R,190.0,NED,31.0855578371,7-5 6-3,3,R32,83.0,6.0,3.0,55.0,35.0,28.0,11.0,11.0,3.0,5.0,3.0,0.0,77.0,42.0,25.0,16.0,10.0,2.0,6.0,10.0,3020.0,44.0,1120.0
2018-M021,Madrid Masters,Clay,64,M,20180507,278,104731,6.0,,Kevin Anderson,R,203.0,RSA,31.9698836413,105062,,Q,Mikhail Kukushkin,R,183.0,KAZ,30.3627652293,5-7 7-6(3) 6-2,3,R32,132.0,25.0,3.0,96.0,62.0,51.0,20.0,16.0,1.0,2.0,3.0,0.0,94.0,73.0,51.0,13.0,16.0,4.0,6.0,8.0,3345.0,96.0,634.0
2018-M021,Madrid Masters,Clay,64,M,20180507,279,104259,,,Philipp Kohlschreiber,R,178.0,GER,34.5571526352,105138,11.0,,Roberto Bautista Agut,R,183.0,ESP,30.0616016427,6-3 4-6 7-5,3,R32,152.0,7.0,2.0,99.0,70.0,46.0,16.0,15.0,8.0,11.0,6.0,0.0,109.0,82.0,52.0,12.0,16.0,5.0,10.0,28.0,1450.0,14.0,2175.0
2018-M021,Madrid Masters,Clay,64,M,20180507,280,105583,,Q,Dusan Lajovic,R,180.0,SRB,27.8521560575,104755,,,Richard Gasquet,R,185.0,FRA,31.8850102669,7-6(1) 7-6(1),3,R32,116.0,8.0,0.0,85.0,62.0,47.0,15.0,12.0,0.0,0.0,6.0,0.0,89.0,59.0,41.0,17.0,12.0,6.0,6.0,95.0,639.0,29.0,1430.0
2018-M021,Madrid Masters,Clay,64,M,20180507,281,105223,4.0,,Juan Martin del Potro,R,198.0,ARG,29.6180698152,106000,,,Damir Dzumhur,R,172.0,BIH,25.9630390144,6-3 6-3,3,R32,80.0,3.0,0.0,56.0,40.0,27.0,10.0,9.0,2.0,3.0,2.0,1.0,54.0,39.0,24.0,5.0,9.0,3.0,7.0,6.0,4470.0,32.0,1415.0
2018-M021,Madrid Masters,Clay,64,M,20180507,282,106233,5.0,,Dominic Thiem,R,185.0,AUT,24.6735112936,105643,,Q,Federico Delbonis,L,190.0,ARG,27.5865845311,4-6 6-3 7-5,3,R32,143.0,6.0,2.0,100.0,69.0,56.0,12.0,16.0,3.0,5.0,0.0,4.0,100.0,59.0,41.0,22.0,15.0,7.0,10.0,7.0,3545.0,78.0,730.0
2018-M021,Madrid Masters,Clay,64,M,20180507,283,106432,,,Borna Coric,R,,CRO,21.4757015743,105526,,,Jan Lennard Struff,R,,GER,28.0328542094,6-0 6-2,3,R32,70.0,7.0,0.0,42.0,26.0,19.0,11.0,7.0,2.0,2.0,3.0,2.0,69.0,45.0,24.0,7.0,7.0,12.0,17.0,35.0,1296.0,65.0,855.0
2018-M021,Madrid Masters,Clay,64,M,20180507,284,106043,13.0,,Diego Schwartzman,R,170.0,ARG,25.7221081451,103852,,,Feliciano Lopez,L,188.0,ESP,36.6269678303,7-5 2-6 6-2,3,R32,140.0,5.0,3.0,100.0,64.0,41.0,17.0,14.0,9.0,13.0,10.0,4.0,106.0,53.0,33.0,25.0,14.0,6.0,11.0,16.0,2085.0,30.0,1420.0
2018-M021,Madrid Masters,Clay,64,M,20180507,285,104745,1.0,,Rafael Nadal,L,185.0,ESP,31.9260780287,104792,,,Gael Monfils,R,193.0,FRA,31.6796714579,6-3 6-1,3,R32,73.0,1.0,0.0,45.0,30.0,26.0,9.0,8.0,3.0,3.0,3.0,2.0,49.0,32.0,20.0,7.0,8.0,6.0,10.0,1.0,8770.0,41.0,1175.0
2018-M021,Madrid Masters,Clay,64,M,20180507,286,100644,2.0,,Alexander Zverev,R,198.0,GER,21.0458590007,104919,,,Leonardo Mayer,R,188.0,ARG,30.9787816564,6-4 6-2,3,R16,70.0,3.0,0.0,45.0,33.0,27.0,10.0,9.0,1.0,1.0,0.0,0.0,57.0,38.0,20.0,12.0,9.0,2.0,5.0,3.0,5195.0,45.0,1086.0
2018-M021,Madrid Masters,Clay,64,M,20180507,287,104545,7.0,,John Isner,R,206.0,USA,33.029431896,104655,,,Pablo Cuevas,R,180.0,URU,32.3449691992,6-7(9) 7-6(3) 7-6(4),3,R16,141.0,32.0,1.0,118.0,89.0,71.0,20.0,18.0,2.0,2.0,16.0,2.0,108.0,74.0,67.0,20.0,18.0,0.0,0.0,9.0,3125.0,47.0,1060.0
2018-M021,Madrid Masters,Clay,64,M,20180507,288,133430,,,Denis Shapovalov,L,,CAN,19.06091718,105683,,,Milos Raonic,R,196.0,CAN,27.3593429158,6-4 6-4,3,R16,82.0,5.0,1.0,58.0,37.0,29.0,13.0,10.0,1.0,1.0,9.0,0.0,59.0,45.0,32.0,6.0,10.0,4.0,6.0,43.0,1128.0,24.0,1705.0
2018-M021,Madrid Masters,Clay,64,M,20180507,289,106378,,,Kyle Edmund,R,,GBR,23.3264887064,105676,8.0,,David Goffin,R,163.0,BEL,27.4140999316,6-3 6-3,3,R16,72.0,7.0,1.0,51.0,29.0,25.0,13.0,9.0,2.0,2.0,4.0,1.0,58.0,38.0,23.0,10.0,9.0,4.0,7.0,22.0,1757.0,10.0,3020.0
2018-M021,Madrid Masters,Clay,64,M,20180507,290,104731,6.0,,Kevin Anderson,R,203.0,RSA,31.9698836413,104259,,,Philipp Kohlschreiber,R,178.0,GER,34.5571526352,6-3 7-6(7),3,R16,92.0,10.0,4.0,64.0,39.0,30.0,14.0,11.0,1.0,3.0,4.0,1.0,71.0,47.0,27.0,14.0,10.0,2.0,5.0,8.0,3345.0,28.0,1450.0
2018-M021,Madrid Masters,Clay,64,M,20180507,291,105583,,Q,Dusan Lajovic,R,180.0,SRB,27.8521560575,105223,4.0,,Juan Martin del Potro,R,198.0,ARG,29.6180698152,3-6 6-4 7-6(6),3,R16,137.0,6.0,0.0,95.0,57.0,43.0,22.0,16.0,3.0,6.0,6.0,0.0,86.0,62.0,49.0,12.0,15.0,3.0,5.0,95.0,639.0,6.0,4470.0
2018-M021,Madrid Masters,Clay,64,M,20180507,292,106233,5.0,,Dominic Thiem,R,185.0,AUT,24.6735112936,106432,,,Borna Coric,R,,CRO,21.4757015743,2-6 7-6(5) 6-4,3,R16,144.0,6.0,3.0,100.0,59.0,40.0,23.0,15.0,4.0,7.0,8.0,1.0,96.0,71.0,53.0,10.0,15.0,2.0,4.0,7.0,3545.0,35.0,1296.0
2018-M021,Madrid Masters,Clay,64,M,20180507,293,104745,1.0,,Rafael Nadal,L,185.0,ESP,31.9260780287,106043,13.0,,Diego Schwartzman,R,170.0,ARG,25.7221081451,6-3 6-4,3,R16,104.0,1.0,1.0,63.0,44.0,29.0,14.0,10.0,3.0,4.0,1.0,3.0,62.0,34.0,20.0,16.0,9.0,4.0,7.0,1.0,8770.0,16.0,2085.0
2018-M021,Madrid Masters,Clay,64,M,20180507,294,100644,2.0,,Alexander Zverev,R,198.0,GER,21.0458590007,104545,7.0,,John Isner,R,206.0,USA,33.029431896,6-4 7-5,3,QF,78.0,5.0,0.0,51.0,35.0,29.0,16.0,11.0,0.0,0.0,9.0,0.0,77.0,66.0,43.0,4.0,11.0,5.0,7.0,3.0,5195.0,9.0,3125.0
2018-M021,Madrid Masters,Clay,64,M,20180507,295,133430,,,Denis Shapovalov,L,,CAN,19.06091718,106378,,,Kyle Edmund,R,,GBR,23.3264887064,7-5 6-7(6) 6-4,3,QF,148.0,11.0,3.0,97.0,55.0,44.0,28.0,17.0,2.0,3.0,5.0,7.0,113.0,58.0,43.0,31.0,17.0,2.0,5.0,43.0,1128.0,22.0,1757.0
2018-M021,Madrid Masters,Clay,64,M,20180507,296,104731,6.0,,Kevin Anderson,R,203.0,RSA,31.9698836413,105583,,Q,Dusan Lajovic,R,180.0,SRB,27.8521560575,7-6(3) 3-6 6-3,3,QF,132.0,15.0,3.0,92.0,63.0,43.0,19.0,15.0,1.0,3.0,1.0,2.0,93.0,66.0,46.0,14.0,15.0,3.0,5.0,8.0,3345.0,95.0,639.0
2018-M021,Madrid Masters,Clay,64,M,20180507,297,106233,5.0,,Dominic Thiem,R,185.0,AUT,24.6735112936,104745,1.0,,Rafael Nadal,L,185.0,ESP,31.9260780287,7-5 6-3,3,QF,116.0,2.0,5.0,60.0,39.0,29.0,9.0,10.0,3.0,5.0,3.0,2.0,77.0,45.0,29.0,11.0,11.0,7.0,12.0,7.0,3545.0,1.0,8770.0
2018-M021,Madrid Masters,Clay,64,M,20180507,298,100644,2.0,,Alexander Zverev,R,198.0,GER,21.0458590007,133430,,,Denis Shapovalov,L,,CAN,19.06091718,6-4 6-1,3,SF,57.0,2.0,1.0,42.0,26.0,23.0,10.0,8.0,0.0,0.0,0.0,1.0,46.0,31.0,18.0,6.0,9.0,0.0,4.0,3.0,5195.0,43.0,1128.0
2018-M021,Madrid Masters,Clay,64,M,20180507,299,106233,5.0,,Dominic Thiem,R,185.0,AUT,24.6735112936,104731,6.0,,Kevin Anderson,R,203.0,RSA,31.9698836413,6-4 6-2,3,SF,85.0,5.0,1.0,46.0,28.0,24.0,13.0,9.0,3.0,3.0,4.0,1.0,70.0,39.0,25.0,15.0,9.0,5.0,8.0,7.0,3545.0,8.0,3345.0
2018-M021,Madrid Masters,Clay,64,M,20180507,300,100644,2.0,,Alexander Zverev,R,198.0,GER,21.0458590007,106233,5.0,,Dominic Thiem,R,185.0,AUT,24.6735112936,6-4 6-4,3,F,78.0,1.0,0.0,54.0,35.0,29.0,13.0,10.0,0.0,0.0,2.0,2.0,56.0,36.0,26.0,11.0,10.0,2.0,4.0,3.0,5195.0,7.0,3545.0
2018-M009,Rome Masters,Clay,64,M,20180514,239,126610,,WC,Matteo Berrettini,R,,ITA,22.0862422998,126207,,Q,Frances Tiafoe,R,,USA,20.3121149897,6-3 7-6(1),3,R64,98.0,7.0,1.0,76.0,46.0,37.0,15.0,11.0,2.0,2.0,3.0,0.0,73.0,47.0,34.0,12.0,10.0,3.0,4.0,103.0,594.0,63.0,848.0
2018-M009,Rome Masters,Clay,64,M,20180514,240,106378,,,Kyle Edmund,R,,GBR,23.3456536619,104291,,Q,Malek Jaziri,R,185.0,TUN,34.3134839151,6-3 3-6 6-3,3,R64,125.0,3.0,1.0,87.0,53.0,38.0,20.0,14.0,4.0,5.0,5.0,5.0,90.0,51.0,35.0,20.0,13.0,5.0,7.0,19.0,1905.0,64.0,843.0
2018-M009,Rome Masters,Clay,64,M,20180514,241,106298,16.0,,Lucas Pouille,R,185.0,FRA,24.219028063,104312,,WC,Andreas Seppi,R,190.0,ITA,34.2258726899,6-2 3-6 7-6(3),3,R64,124.0,7.0,1.0,83.0,53.0,40.0,20.0,14.0,2.0,4.0,4.0,2.0,100.0,57.0,40.0,23.0,15.0,7.0,10.0,16.0,1995.0,49.0,1020.0
2018-M009,Rome Masters,Clay,64,M,20180514,242,105676,9.0,,David Goffin,R,163.0,BEL,27.4332648871,104919,,,Leonardo Mayer,R,188.0,ARG,30.9979466119,6-1 6-2,3,R64,61.0,2.0,2.0,41.0,28.0,23.0,10.0,8.0,0.0,0.0,3.0,3.0,44.0,26.0,16.0,6.0,7.0,1.0,5.0,10.0,2930.0,42.0,1176.0
2018-M009,Rome Masters,Clay,64,M,20180514,243,106065,,WC,Marco Cecchinato,R,,ITA,25.6180698152,104655,,,Pablo Cuevas,R,180.0,URU,32.3641341547,2-6 7-5 6-4,3,R64,126.0,6.0,4.0,92.0,73.0,56.0,4.0,15.0,2.0,4.0,5.0,0.0,95.0,60.0,41.0,20.0,15.0,2.0,4.0,73.0,778.0,71.0,790.0
